DEPARTAMENTO;CLASE;TIPO;NOMBRE;NOMBRE CIENTÍFICO;IMAGEN;ICONO
Boyacá;Plantas;Introducida;Golondrina;Euphorbia hirta;https://static.inaturalist.org/photos/101197080/small.jpg;No disponible
Boyacá;Plantas;Introducida;Aguacate;Persea americana;https://static.inaturalist.org/photos/188938346/small.jpg;No disponible
Boyacá;Plantas;Introducida;Ginger;Alpinia purpurata;https://static.inaturalist.org/photos/96325811/small.jpg;No disponible
Boyacá;Plantas;Introducida;Escoba;Sida rhombifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/58425824/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Yerba del Zopilote;Ageratum houstonianum;https://static.inaturalist.org/photos/55960784/small.jpg;No disponible
Boyacá;Plantas;Introducida;Gordolobo Algodonoso;Pseudognaphalium luteoalbum;https://inaturalist-open-data.s3.amazonaws.com/photos/52630815/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Farolito Japonés;Callianthe picta;https://inaturalist-open-data.s3.amazonaws.com/photos/62849647/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Clavelillo Africano;Emilia fosbergii;https://inaturalist-open-data.s3.amazonaws.com/photos/27556530/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Urapán;Fraxinus uhdei;https://inaturalist-open-data.s3.amazonaws.com/photos/10688128/small.jpg;No disponible
Boyacá;Plantas;Introducida;Orquídea Bambú;Arundina graminifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/7956146/small.jpg;No disponible
Boyacá;Plantas;Introducida;Pompón;Calliandra haematocephala;https://inaturalist-open-data.s3.amazonaws.com/photos/8033761/small.jpg;No disponible
Boyacá;Plantas;Introducida;Helecho Dentado;Christella dentata;https://inaturalist-open-data.s3.amazonaws.com/photos/176995447/small.jpg;No disponible
Boyacá;Plantas;Introducida;Crásula Rosada Sudafricana;Crassula multicava;https://static.inaturalist.org/photos/1227478/small.;No disponible
Boyacá;Plantas;Introducida;No disponible;Aechmea gamosepala;https://inaturalist-open-data.s3.amazonaws.com/photos/100885124/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Falso Guandul;Tephrosia vogelii;https://inaturalist-open-data.s3.amazonaws.com/photos/66891477/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Madreselva Asiática;Lonicera japonica;https://inaturalist-open-data.s3.amazonaws.com/photos/107908735/small.jpg;No disponible
Boyacá;Plantas;Introducida;Altamisa;Ambrosia artemisiifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/382193593/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Cerraja;Sonchus asper;https://inaturalist-open-data.s3.amazonaws.com/photos/261760280/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Berro Amargo;Cardamine hirsuta;https://inaturalist-open-data.s3.amazonaws.com/photos/156216282/small.jpg;No disponible
Boyacá;Plantas;Introducida;Verdolaga;Portulaca oleracea;https://inaturalist-open-data.s3.amazonaws.com/photos/157729445/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Alfalfa Asiática;Medicago sativa;https://inaturalist-open-data.s3.amazonaws.com/photos/11724/small.jpg;No disponible
Boyacá;Plantas;Introducida;Malva de Campo;Malva sylvestris;https://static.inaturalist.org/photos/74248794/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Cresta de Gallo;Persicaria maculosa;https://inaturalist-open-data.s3.amazonaws.com/photos/30061970/small.jpg;No disponible
Boyacá;Plantas;Introducida;Cocotero;Cocos nucifera;https://inaturalist-open-data.s3.amazonaws.com/photos/2373013/small.JPG;No disponible
Boyacá;Plantas;Introducida;Coralillo;Duranta erecta;https://inaturalist-open-data.s3.amazonaws.com/photos/16323821/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Girasol Morado;Cosmos bipinnatus;https://inaturalist-open-data.s3.amazonaws.com/photos/23227244/small.jpg;No disponible
Boyacá;Plantas;Introducida;Durazno;Prunus persica;https://inaturalist-open-data.s3.amazonaws.com/photos/16843002/small.jpg;No disponible
Boyacá;Plantas;Introducida;Carretilla;Medicago polymorpha;https://inaturalist-open-data.s3.amazonaws.com/photos/154103110/small.jpg;No disponible
Boyacá;Plantas;Introducida;Ballico Perenne;Lolium perenne;https://static.inaturalist.org/photos/3607783/small.jpg;No disponible
Boyacá;Plantas;Introducida;Palma Blanca;Washingtonia robusta;https://inaturalist-open-data.s3.amazonaws.com/photos/249270666/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Mirasol Amarillo;Cosmos sulphureus;https://inaturalist-open-data.s3.amazonaws.com/photos/26247862/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Escobilla de la India;Eleusine indica;https://inaturalist-open-data.s3.amazonaws.com/photos/46240603/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Panameña;Tradescantia zebrina;https://inaturalist-open-data.s3.amazonaws.com/photos/31336950/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Nudosilla Africana;Persicaria capitata;https://inaturalist-open-data.s3.amazonaws.com/photos/5625862/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Calabacín;Cucurbita pepo;https://static.inaturalist.org/photos/43575568/small.jpeg;No disponible
Boyacá;Plantas;Introducida;No disponible;Asystasia intrusa;https://inaturalist-open-data.s3.amazonaws.com/photos/28894002/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Botón Dorado;Cotula coronopifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/115578937/small.jpg;No disponible
Boyacá;Plantas;Introducida;Arete Panameño;Russelia equisetiformis;https://inaturalist-open-data.s3.amazonaws.com/photos/30133820/small.jpg;No disponible
Boyacá;Plantas;Introducida;Nopal de la Cochinilla;Opuntia cochenillifera;https://inaturalist-open-data.s3.amazonaws.com/photos/12977203/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Bastón Indonesio de Emperador;Etlingera elatior;https://static.inaturalist.org/photos/32834703/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Solano Lavanda;Lycianthes rantonnetii;https://static.inaturalist.org/photos/104210095/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Linacilla Eurasiática;Spergula arvensis;https://inaturalist-open-data.s3.amazonaws.com/photos/8188650/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Manto de Rey;Thunbergia erecta;https://inaturalist-open-data.s3.amazonaws.com/photos/167369018/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Orquídea Terrestre Filipina;Spathoglottis plicata;https://inaturalist-open-data.s3.amazonaws.com/photos/188441702/small.jpg;No disponible
Boyacá;Plantas;Introducida;Cedro Blanco;Hesperocyparis lusitanica;https://static.inaturalist.org/photos/55063522/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Acacia Mimosa Australiana;Acacia baileyana;https://static.inaturalist.org/photos/105931938/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Gota de Sangre;Clerodendrum thomsoniae;https://inaturalist-open-data.s3.amazonaws.com/photos/78698501/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Maracas de Malasia;Zingiber spectabile;https://inaturalist-open-data.s3.amazonaws.com/photos/316064472/small.jpg;No disponible
Boyacá;Plantas;Introducida;Plátano Rosa;Musa velutina;https://inaturalist-open-data.s3.amazonaws.com/photos/109636522/small.jpg;No disponible
Boyacá;Plantas;Introducida;Ahuyama;Cucurbita maxima;https://inaturalist-open-data.s3.amazonaws.com/photos/155935806/small.jpg;No disponible
Boyacá;Plantas;Introducida;Princesa Hojas de Plata;Pleroma heteromallum;https://inaturalist-open-data.s3.amazonaws.com/photos/72673762/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Falso Plátano;Ensete ventricosum;https://inaturalist-open-data.s3.amazonaws.com/photos/106890240/small.jpg;No disponible
Boyacá;Plantas;Introducida;Yaraguá;Melinis minutiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/62422971/small.jpg;No disponible
Boyacá;Plantas;Introducida;No disponible;Hibiscus radiatus;https://inaturalist-open-data.s3.amazonaws.com/photos/25496541/small.jpg;No disponible
Boyacá;Plantas;Introducida;Hierba Gallinera;Stellaria media;https://inaturalist-open-data.s3.amazonaws.com/photos/183922286/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Sauco;Sambucus nigra;https://inaturalist-open-data.s3.amazonaws.com/photos/137345291/small.jpg;No disponible
Boyacá;Plantas;Introducida;Minutisa;Lamium amplexicaule;https://inaturalist-open-data.s3.amazonaws.com/photos/6441210/small.jpg;No disponible
Boyacá;Plantas;Introducida;Sangre de Toro;Rumex acetosella;https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/small.jpg;No disponible
Boyacá;Plantas;Introducida;Petunia Mexicana;Ruellia simplex;https://inaturalist-open-data.s3.amazonaws.com/photos/73486570/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Pasto Gallina;Poa annua;https://inaturalist-open-data.s3.amazonaws.com/photos/119472992/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Arpa de Halcón Oriental;Youngia japonica;https://inaturalist-open-data.s3.amazonaws.com/photos/260792502/small.jpg;No disponible
Boyacá;Plantas;Introducida;No disponible;Veronica arvensis;https://static.inaturalist.org/photos/1229778/small.;No disponible
Boyacá;Plantas;Introducida;Leucaena;Leucaena leucocephala;https://inaturalist-open-data.s3.amazonaws.com/photos/28920053/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Aligustre;Ligustrum vulgare;https://inaturalist-open-data.s3.amazonaws.com/photos/11066803/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Berro Blanco;Nasturtium officinale;https://inaturalist-open-data.s3.amazonaws.com/photos/203236672/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Oreja de Ratón;Cerastium arvense;https://static.inaturalist.org/photos/1664234/small.jpg;No disponible
Boyacá;Plantas;Introducida;No disponible;Trifolium dubium;https://inaturalist-open-data.s3.amazonaws.com/photos/280916253/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Pirul;Schinus molle;https://inaturalist-open-data.s3.amazonaws.com/photos/121015946/small.jpg;No disponible
Boyacá;Plantas;Introducida;Yucateco;Ficus microcarpa;https://inaturalist-open-data.s3.amazonaws.com/photos/59896114/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Clavellino;Caesalpinia pulcherrima;https://inaturalist-open-data.s3.amazonaws.com/photos/4952725/small.jpg;No disponible
Boyacá;Plantas;Introducida;Jacaranda Sudamericana;Jacaranda mimosifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/101493118/small.png;No disponible
Boyacá;Plantas;Introducida;Alfilerillo Blanco;Erodium moschatum;https://static.inaturalist.org/photos/3084700/small.jpg;No disponible
Boyacá;Plantas;Introducida;Palma Canaria;Phoenix canariensis;https://inaturalist-open-data.s3.amazonaws.com/photos/102456014/small.jpg;No disponible
Boyacá;Plantas;Introducida;No disponible;Acacia longifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/52176937/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Senecio del Cabo;Senecio inaequidens;https://inaturalist-open-data.s3.amazonaws.com/photos/10991261/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Escobillón Rojo Australiano;Melaleuca citrina;https://inaturalist-open-data.s3.amazonaws.com/photos/167238830/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Malva de Castilla;Malva parviflora;https://inaturalist-open-data.s3.amazonaws.com/photos/182669400/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Dalia;Dahlia pinnata;https://inaturalist-open-data.s3.amazonaws.com/photos/92314247/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Manzanilla;Matricaria chamomilla;https://inaturalist-open-data.s3.amazonaws.com/photos/41829613/small.jpeg;No disponible
Boyacá;Plantas;Introducida;No disponible;Taraxacum erythrospermum;https://inaturalist-open-data.s3.amazonaws.com/photos/14322330/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Rocío Africano;Mesembryanthemum cordifolium;https://static.inaturalist.org/photos/62755218/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Piracanto Eurasiático;Pyracantha coccinea;https://inaturalist-open-data.s3.amazonaws.com/photos/334597305/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Palma Areca de Madagascar;Dypsis lutescens;https://inaturalist-open-data.s3.amazonaws.com/photos/3810629/small.jpg;No disponible
Boyacá;Plantas;Introducida;Algodoncillo Gigante;Calotropis procera;https://static.inaturalist.org/photos/31507630/small.jpg;No disponible
Boyacá;Plantas;Introducida;Hierba del Pollo;Commelina diffusa;https://inaturalist-open-data.s3.amazonaws.com/photos/181975349/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Trébol Triangular;Oxalis triangularis;https://inaturalist-open-data.s3.amazonaws.com/photos/178300661/small.jpg;No disponible
Boyacá;Plantas;Introducida;Plátano Malayo;Musa acuminata;https://inaturalist-open-data.s3.amazonaws.com/photos/3004694/small.jpg;No disponible
Boyacá;Plantas;Introducida;Camarón Amarillo;Pachystachys lutea;https://inaturalist-open-data.s3.amazonaws.com/photos/30160391/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Árbol Africano de Goma;Euphorbia tirucalli;https://static.inaturalist.org/photos/325352497/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Diosme;Cuphea hyssopifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/56017592/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Ajo de Monte;Tulbaghia violacea;https://inaturalist-open-data.s3.amazonaws.com/photos/244982664/small.jpeg;No disponible
Boyacá;Plantas;Introducida;No disponible;Malva arborea;https://inaturalist-open-data.s3.amazonaws.com/photos/51614013/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Espárrago;Asparagus setaceus;https://inaturalist-open-data.s3.amazonaws.com/photos/886865/small.jpg;No disponible
Boyacá;Plantas;Introducida;Flor de Cera;Thunbergia grandiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/154318219/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Cola de Alacrán;Heliotropium indicum;https://inaturalist-open-data.s3.amazonaws.com/photos/131915433/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Palma de Manila;Adonidia merrillii;https://inaturalist-open-data.s3.amazonaws.com/photos/67499693/small.jpg;No disponible
Boyacá;Plantas;Introducida;Árbol del Pan;Artocarpus altilis;https://static.inaturalist.org/photos/23522510/small.jpg;No disponible
Boyacá;Plantas;Introducida;Griñolera Lechosa;Cotoneaster coriaceus;https://inaturalist-open-data.s3.amazonaws.com/photos/6155423/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Bandera Española;Ipomoea quamoclit;https://static.inaturalist.org/photos/92612491/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Carambola;Averrhoa carambola;https://static.inaturalist.org/photos/60200368/small.jpg;No disponible
Boyacá;Plantas;Introducida;Carlota;Acalypha wilkesiana;https://inaturalist-open-data.s3.amazonaws.com/photos/124186004/small.jpg;No disponible
Boyacá;Plantas;Introducida;Frambuesa;Rubus rosifolius;https://static.inaturalist.org/photos/251442274/small.jpg;No disponible
Boyacá;Plantas;Introducida;Maní Forrajero;Arachis pintoi;https://static.inaturalist.org/photos/43914210/small.jpg;No disponible
Boyacá;Plantas;Introducida;Camarón Rojo;Justicia brandegeeana;https://inaturalist-open-data.s3.amazonaws.com/photos/388744/small.jpg;No disponible
Boyacá;Plantas;Introducida;Floripondio Sudamericano;Brugmansia arborea;https://inaturalist-open-data.s3.amazonaws.com/photos/5862422/small.jpg;No disponible
Boyacá;Plantas;Introducida;Aretillo;Fuchsia × hybrida;https://inaturalist-open-data.s3.amazonaws.com/photos/32503094/small.jpg;No disponible
Boyacá;Plantas;Introducida;Retama Africana;Senna didymobotrya;https://inaturalist-open-data.s3.amazonaws.com/photos/268436/small.jpg;No disponible
Boyacá;Plantas;Introducida;Jambolán;Syzygium cumini;https://inaturalist-open-data.s3.amazonaws.com/photos/4801317/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Tabaco;Nicotiana tabacum;https://inaturalist-open-data.s3.amazonaws.com/photos/29279055/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Floripondio Blanco;Brugmansia suaveolens;https://inaturalist-open-data.s3.amazonaws.com/photos/12020748/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Manto de María;Solanum laxum;https://inaturalist-open-data.s3.amazonaws.com/photos/1983380/small.jpg;No disponible
Boyacá;Plantas;Introducida;Palma de Bismarck de Madagascar;Bismarckia nobilis;https://static.inaturalist.org/photos/112618852/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Lechero Asiático;Euphorbia lactea;https://static.inaturalist.org/photos/57573901/small.jpg;No disponible
Boyacá;Plantas;Introducida;Cidrón;Aloysia citrodora;https://inaturalist-open-data.s3.amazonaws.com/photos/130245196/small.jpg;No disponible
Boyacá;Plantas;Introducida;Piracanto;Pyracantha angustifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/365959521/small.jpg;No disponible
Boyacá;Plantas;Introducida;Bandera Roja;Mussaenda erythrophylla;https://static.inaturalist.org/photos/36917540/small.jpg;No disponible
Boyacá;Plantas;Introducida;Aretillo Morado;Fuchsia paniculata;https://inaturalist-open-data.s3.amazonaws.com/photos/107918058/small.jpg;No disponible
Boyacá;Plantas;Introducida;Sombrilla China;Holmskioldia sanguinea;https://inaturalist-open-data.s3.amazonaws.com/photos/237272635/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Flor de Cristo;Epidendrum secundum;https://static.inaturalist.org/photos/127473460/small.jpeg;No disponible
Boyacá;Plantas;Introducida;Trepadora de Jade;Strongylodon macrobotrys;https://static.inaturalist.org/photos/197346830/small.jpeg;No disponible
